attack_cat,label,id
Generic,1,149926
Generic,1,149927
Exploits,1,149928
Fuzzers,1,149929
Generic,1,149930
Normal,0,149931
Reconnaissance,1,149932
Generic,1,149933
Normal,0,149934
Exploits,1,149935
DoS,1,149936
Reconnaissance,1,149937
Normal,0,149938
Generic,1,149939
Normal,0,149940
Generic,1,149941
Generic,1,149942
Reconnaissance,1,149943
Normal,0,149944
DoS,1,149945
Normal,0,149946
Normal,0,149947
Reconnaissance,1,149948
DoS,1,149949
Exploits,1,149950
Normal,0,149951
Normal,0,149952
Exploits,1,149953
Exploits,1,149954
Generic,1,149955
Normal,0,149956
Generic,1,149957
Fuzzers,1,149958
DoS,1,149959
Generic,1,149960
Generic,1,149961
Normal,0,149962
Exploits,1,149963
Generic,1,149964
Backdoor,1,149965
Generic,1,149966
Fuzzers,1,149967
Fuzzers,1,149968
Normal,0,149969
Normal,0,149970
Generic,1,149971
DoS,1,149972
Normal,0,149973
Normal,0,149974
Exploits,1,149975
Reconnaissance,1,149976
Generic,1,149977
DoS,1,149978
Reconnaissance,1,149979
Normal,0,149980
Normal,0,149981
Exploits,1,149982
Generic,1,149983
Normal,0,149984
Exploits,1,149985
Exploits,1,149986
Normal,0,149987
Normal,0,149988
Normal,0,149989
Fuzzers,1,149990
Normal,0,149991
Exploits,1,149992
Normal,0,149993
Generic,1,149994
Normal,0,149995
Normal,0,149996
Normal,0,149997
DoS,1,149998
Generic,1,149999
Reconnaissance,1,150000
Normal,0,150001
Normal,0,150002
Generic,1,150003
DoS,1,150004
Normal,0,150005
Generic,1,150006
Fuzzers,1,150007
Analysis,1,150008
Exploits,1,150009
Generic,1,150010
Normal,0,150011
Generic,1,150012
Generic,1,150013
Normal,0,150014
Normal,0,150015
Exploits,1,150016
Normal,0,150017
Exploits,1,150018
DoS,1,150019
Fuzzers,1,150020
Exploits,1,150021
Fuzzers,1,150022
Exploits,1,150023
Normal,0,150024
Normal,0,150025
Normal,0,150026
Normal,0,150027
Fuzzers,1,150028
Exploits,1,150029
Generic,1,150030
Reconnaissance,1,150031
Backdoor,1,150032
Generic,1,150033
Normal,0,150034
Fuzzers,1,150035
Reconnaissance,1,150036
Normal,0,150037
Normal,0,150038
Generic,1,150039
Normal,0,150040
Fuzzers,1,150041
Analysis,1,150042
Exploits,1,150043
Generic,1,150044
Normal,0,150045
Normal,0,150046
DoS,1,150047
DoS,1,150048
Exploits,1,150049
Normal,0,150050
Reconnaissance,1,150051
Exploits,1,150052
Normal,0,150053
Fuzzers,1,150054
Generic,1,150055
Normal,0,150056
Normal,0,150057
Fuzzers,1,150058
DoS,1,150059
Normal,0,150060
Exploits,1,150061
Fuzzers,1,150062
Fuzzers,1,150063
Normal,0,150064
Fuzzers,1,150065
Generic,1,150066
Exploits,1,150067
Normal,0,150068
Generic,1,150069
Exploits,1,150070
Shellcode,1,150071
Normal,0,150072
Normal,0,150073
Generic,1,150074
Normal,0,150075
Normal,0,150076
Normal,0,150077
Generic,1,150078
Normal,0,150079
Backdoor,1,150080
Fuzzers,1,150081
Fuzzers,1,150082
Generic,1,150083
Exploits,1,150084
Generic,1,150085
DoS,1,150086
Normal,0,150087
Normal,0,150088
Normal,0,150089
Generic,1,150090
Normal,0,150091
Normal,0,150092
Generic,1,150093
Normal,0,150094
Exploits,1,150095
Backdoor,1,150096
Fuzzers,1,150097
Fuzzers,1,150098
Generic,1,150099
Exploits,1,150100
DoS,1,150101
Normal,0,150102
Exploits,1,150103
Normal,0,150104
Reconnaissance,1,150105
DoS,1,150106
Generic,1,150107
Normal,0,150108
Normal,0,150109
Exploits,1,150110
Generic,1,150111
Normal,0,150112
Generic,1,150113
Fuzzers,1,150114
Reconnaissance,1,150115
Generic,1,150116
Exploits,1,150117
Exploits,1,150118
DoS,1,150119
Exploits,1,150120
Fuzzers,1,150121
DoS,1,150122
DoS,1,150123
Normal,0,150124
Normal,0,150125
Generic,1,150126
Normal,0,150127
Exploits,1,150128
Generic,1,150129
Fuzzers,1,150130
Normal,0,150131
Generic,1,150132
Generic,1,150133
Exploits,1,150134
Normal,0,150135
Generic,1,150136
Normal,0,150137
Generic,1,150138
Exploits,1,150139
Generic,1,150140
Normal,0,150141
Exploits,1,150142
Normal,0,150143
Analysis,1,150144
Generic,1,150145
Normal,0,150146
DoS,1,150147
Generic,1,150148
Normal,0,150149
Normal,0,150150
Fuzzers,1,150151
Backdoor,1,150152
Normal,0,150153
Generic,1,150154
Normal,0,150155
DoS,1,150156
Backdoor,1,150157
Exploits,1,150158
Fuzzers,1,150159
Normal,0,150160
Generic,1,150161
Normal,0,150162
Normal,0,150163
Generic,1,150164
Normal,0,150165
Normal,0,150166
Generic,1,150167
Reconnaissance,1,150168
Exploits,1,150169
Fuzzers,1,150170
Reconnaissance,1,150171
Normal,0,150172
Normal,0,150173
Normal,0,150174
Reconnaissance,1,150175
Exploits,1,150176
Reconnaissance,1,150177
Normal,0,150178
Generic,1,150179
Normal,0,150180
Exploits,1,150181
Exploits,1,150182
Fuzzers,1,150183
Generic,1,150184
Shellcode,1,150185
Normal,0,150186
Normal,0,150187
Generic,1,150188
Normal,0,150189
Generic,1,150190
Normal,0,150191
Generic,1,150192
Exploits,1,150193
Normal,0,150194
Generic,1,150195
Normal,0,150196
Generic,1,150197
DoS,1,150198
Exploits,1,150199
DoS,1,150200
Normal,0,150201
Generic,1,150202
DoS,1,150203
Fuzzers,1,150204
Normal,0,150205
Generic,1,150206
Normal,0,150207
Generic,1,150208
Fuzzers,1,150209
DoS,1,150210
Generic,1,150211
Generic,1,150212
DoS,1,150213
Exploits,1,150214
Generic,1,150215
Exploits,1,150216
Generic,1,150217
Fuzzers,1,150218
Fuzzers,1,150219
Normal,0,150220
Reconnaissance,1,150221
Reconnaissance,1,150222
Normal,0,150223
Fuzzers,1,150224
Exploits,1,150225
Fuzzers,1,150226
Normal,0,150227
Generic,1,150228
Exploits,1,150229
DoS,1,150230
DoS,1,150231
Exploits,1,150232
Generic,1,150233
Normal,0,150234
Exploits,1,150235
DoS,1,150236
Normal,0,150237
Exploits,1,150238
Generic,1,150239
Generic,1,150240
Exploits,1,150241
Normal,0,150242
Generic,1,150243
Generic,1,150244
Exploits,1,150245
Fuzzers,1,150246
Normal,0,150247
Normal,0,150248
Normal,0,150249
Generic,1,150250
Normal,0,150251
Generic,1,150252
Normal,0,150253
Generic,1,150254
Exploits,1,150255
Reconnaissance,1,150256
Fuzzers,1,150257
Exploits,1,150258
DoS,1,150259
Generic,1,150260
Fuzzers,1,150261
Normal,0,150262
DoS,1,150263
Generic,1,150264
Normal,0,150265
Fuzzers,1,150266
Fuzzers,1,150267
Exploits,1,150268
Normal,0,150269
Normal,0,150270
Exploits,1,150271
Generic,1,150272
Normal,0,150273
Exploits,1,150274
Normal,0,150275
Fuzzers,1,150276
Reconnaissance,1,150277
Generic,1,150278
Normal,0,150279
Exploits,1,150280
Exploits,1,150281
DoS,1,150282
Exploits,1,150283
Normal,0,150284
Exploits,1,150285
DoS,1,150286
Generic,1,150287
Normal,0,150288
Fuzzers,1,150289
Generic,1,150290
Exploits,1,150291
Generic,1,150292
Generic,1,150293
Normal,0,150294
Exploits,1,150295
Normal,0,150296
Normal,0,150297
DoS,1,150298
Generic,1,150299
Fuzzers,1,150300
DoS,1,150301
Shellcode,1,150302
Reconnaissance,1,150303
Normal,0,150304
Backdoor,1,150305
DoS,1,150306
DoS,1,150307
DoS,1,150308
Exploits,1,150309
Normal,0,150310
Normal,0,150311
Generic,1,150312
Generic,1,150313
Exploits,1,150314
Generic,1,150315
Exploits,1,150316
Exploits,1,150317
Normal,0,150318
Generic,1,150319
Normal,0,150320
Generic,1,150321
Generic,1,150322
Normal,0,150323
Fuzzers,1,150324
Fuzzers,1,150325
Generic,1,150326
Normal,0,150327
Normal,0,150328
Generic,1,150329
Normal,0,150330
Generic,1,150331
Fuzzers,1,150332
DoS,1,150333
Exploits,1,150334
Normal,0,150335
Exploits,1,150336
Generic,1,150337
Generic,1,150338
Generic,1,150339
Exploits,1,150340
Normal,0,150341
Generic,1,150342
Normal,0,150343
Generic,1,150344
Normal,0,150345
Normal,0,150346
DoS,1,150347
Generic,1,150348
Backdoor,1,150349
Normal,0,150350
Normal,0,150351
Generic,1,150352
Exploits,1,150353
Fuzzers,1,150354
Fuzzers,1,150355
Generic,1,150356
Exploits,1,150357
Reconnaissance,1,150358
Fuzzers,1,150359
Reconnaissance,1,150360
Fuzzers,1,150361
Exploits,1,150362
Fuzzers,1,150363
Generic,1,150364
Fuzzers,1,150365
Fuzzers,1,150366
Exploits,1,150367
Normal,0,150368
Generic,1,150369
Exploits,1,150370
Exploits,1,150371
Fuzzers,1,150372
Fuzzers,1,150373
Exploits,1,150374
Generic,1,150375
Generic,1,150376
Generic,1,150377
Exploits,1,150378
Exploits,1,150379
Reconnaissance,1,150380
Normal,0,150381
DoS,1,150382
Fuzzers,1,150383
Analysis,1,150384
Normal,0,150385
DoS,1,150386
Normal,0,150387
Normal,0,150388
Normal,0,150389
Reconnaissance,1,150390
DoS,1,150391
Normal,0,150392
Normal,0,150393
Normal,0,150394
Normal,0,150395
Generic,1,150396
Normal,0,150397
Exploits,1,150398
Generic,1,150399
Generic,1,150400
Normal,0,150401
Fuzzers,1,150402
Normal,0,150403
Normal,0,150404
Normal,0,150405
Generic,1,150406
Fuzzers,1,150407
Fuzzers,1,150408
Normal,0,150409
Normal,0,150410
Backdoor,1,150411
Normal,0,150412
Generic,1,150413
Fuzzers,1,150414
Fuzzers,1,150415
Exploits,1,150416
Generic,1,150417
Exploits,1,150418
DoS,1,150419
Normal,0,150420
Exploits,1,150421
Normal,0,150422
Generic,1,150423
Generic,1,150424
Generic,1,150425
Exploits,1,150426
Generic,1,150427
Generic,1,150428
Normal,0,150429
Normal,0,150430
Normal,0,150431
Fuzzers,1,150432
Analysis,1,150433
Reconnaissance,1,150434
Normal,0,150435
Generic,1,150436
Normal,0,150437
Fuzzers,1,150438
Exploits,1,150439
Exploits,1,150440
Normal,0,150441
DoS,1,150442
Backdoor,1,150443
Generic,1,150444
Normal,0,150445
DoS,1,150446
DoS,1,150447
Normal,0,150448
Normal,0,150449
Normal,0,150450
Normal,0,150451
Generic,1,150452
Generic,1,150453
Exploits,1,150454
Normal,0,150455
Fuzzers,1,150456
Normal,0,150457
Exploits,1,150458
Generic,1,150459
Exploits,1,150460
Generic,1,150461
Normal,0,150462
Reconnaissance,1,150463
Exploits,1,150464
Normal,0,150465
Normal,0,150466
Normal,0,150467
Generic,1,150468
Normal,0,150469
Generic,1,150470
Backdoor,1,150471
Exploits,1,150472
Exploits,1,150473
Generic,1,150474
Generic,1,150475
Normal,0,150476
Normal,0,150477
Normal,0,150478
Reconnaissance,1,150479
Normal,0,150480
Normal,0,150481
Exploits,1,150482
Fuzzers,1,150483
Normal,0,150484
Exploits,1,150485
Generic,1,150486
Exploits,1,150487
DoS,1,150488
DoS,1,150489
Generic,1,150490
Fuzzers,1,150491
Exploits,1,150492
Generic,1,150493
Exploits,1,150494
Generic,1,150495
DoS,1,150496
Fuzzers,1,150497
Generic,1,150498
Analysis,1,150499
Normal,0,150500
Generic,1,150501
Generic,1,150502
Exploits,1,150503
Exploits,1,150504
Reconnaissance,1,150505
Normal,0,150506
Normal,0,150507
Normal,0,150508
Fuzzers,1,150509
DoS,1,150510
Normal,0,150511
Exploits,1,150512
Generic,1,150513
Generic,1,150514
Exploits,1,150515
Fuzzers,1,150516
Generic,1,150517
DoS,1,150518
Fuzzers,1,150519
Normal,0,150520
DoS,1,150521
Generic,1,150522
Exploits,1,150523
Normal,0,150524
Generic,1,150525
Exploits,1,150526
Generic,1,150527
Normal,0,150528
Fuzzers,1,150529
Normal,0,150530
Normal,0,150531
Reconnaissance,1,150532
Fuzzers,1,150533
Generic,1,150534
Normal,0,150535
Normal,0,150536
Normal,0,150537
Normal,0,150538
Normal,0,150539
Exploits,1,150540
Reconnaissance,1,150541
Exploits,1,150542
Normal,0,150543
Generic,1,150544
Fuzzers,1,150545
Shellcode,1,150546
Reconnaissance,1,150547
Normal,0,150548
Normal,0,150549
Exploits,1,150550
Fuzzers,1,150551
Reconnaissance,1,150552
Exploits,1,150553
Normal,0,150554
Exploits,1,150555
DoS,1,150556
Generic,1,150557
Generic,1,150558
Normal,0,150559
Exploits,1,150560
Normal,0,150561
Normal,0,150562
Normal,0,150563
Fuzzers,1,150564
Generic,1,150565
Normal,0,150566
Normal,0,150567
Exploits,1,150568
DoS,1,150569
Normal,0,150570
Normal,0,150571
Analysis,1,150572
Exploits,1,150573
Generic,1,150574
Normal,0,150575
Normal,0,150576
Normal,0,150577
Exploits,1,150578
Normal,0,150579
Exploits,1,150580
Generic,1,150581
Reconnaissance,1,150582
Normal,0,150583
Exploits,1,150584
DoS,1,150585
Normal,0,150586
Generic,1,150587
Reconnaissance,1,150588
Fuzzers,1,150589
Normal,0,150590
Normal,0,150591
Fuzzers,1,150592
Generic,1,150593
Generic,1,150594
Exploits,1,150595
Normal,0,150596
Reconnaissance,1,150597
Normal,0,150598
Exploits,1,150599
Fuzzers,1,150600
Analysis,1,150601
Normal,0,150602
Generic,1,150603
Normal,0,150604
Generic,1,150605
Fuzzers,1,150606
Analysis,1,150607
Generic,1,150608
DoS,1,150609
Exploits,1,150610
Generic,1,150611
Normal,0,150612
Reconnaissance,1,150613
Normal,0,150614
Generic,1,150615
Generic,1,150616
Generic,1,150617
Normal,0,150618
Normal,0,150619
Normal,0,150620
Reconnaissance,1,150621
Exploits,1,150622
Normal,0,150623
Normal,0,150624
Normal,0,150625
Normal,0,150626
Exploits,1,150627
Exploits,1,150628
Fuzzers,1,150629
Fuzzers,1,150630
Reconnaissance,1,150631
DoS,1,150632
Exploits,1,150633
Generic,1,150634
Generic,1,150635
Exploits,1,150636
Generic,1,150637
Normal,0,150638
Generic,1,150639
DoS,1,150640
Normal,0,150641
Normal,0,150642
Fuzzers,1,150643
Generic,1,150644
DoS,1,150645
Exploits,1,150646
Generic,1,150647
Normal,0,150648
DoS,1,150649
Normal,0,150650
Exploits,1,150651
Exploits,1,150652
Normal,0,150653
Normal,0,150654
Exploits,1,150655
Normal,0,150656
Exploits,1,150657
Normal,0,150658
Generic,1,150659
Generic,1,150660
Normal,0,150661
Normal,0,150662
Fuzzers,1,150663
Normal,0,150664
Exploits,1,150665
Exploits,1,150666
Reconnaissance,1,150667
Generic,1,150668
Normal,0,150669
Normal,0,150670
DoS,1,150671
Generic,1,150672
Fuzzers,1,150673
Backdoor,1,150674
Exploits,1,150675
Normal,0,150676
Normal,0,150677
Reconnaissance,1,150678
Normal,0,150679
Generic,1,150680
Normal,0,150681
Exploits,1,150682
Reconnaissance,1,150683
Normal,0,150684
Normal,0,150685
Analysis,1,150686
Exploits,1,150687
Generic,1,150688
Normal,0,150689
Normal,0,150690
Reconnaissance,1,150691
Generic,1,150692
Exploits,1,150693
Fuzzers,1,150694
Exploits,1,150695
Exploits,1,150696
Generic,1,150697
Generic,1,150698
DoS,1,150699
Normal,0,150700
DoS,1,150701
Normal,0,150702
Fuzzers,1,150703
Exploits,1,150704
Exploits,1,150705
Reconnaissance,1,150706
Exploits,1,150707
Generic,1,150708
Normal,0,150709
Fuzzers,1,150710
Exploits,1,150711
Generic,1,150712
Exploits,1,150713
Normal,0,150714
Exploits,1,150715
Fuzzers,1,150716
Exploits,1,150717
Exploits,1,150718
Normal,0,150719
Exploits,1,150720
Analysis,1,150721
DoS,1,150722
Fuzzers,1,150723
Normal,0,150724
Normal,0,150725
Normal,0,150726
Analysis,1,150727
Fuzzers,1,150728
Exploits,1,150729
Normal,0,150730
Reconnaissance,1,150731
Fuzzers,1,150732
Exploits,1,150733
Exploits,1,150734
DoS,1,150735
Exploits,1,150736
Reconnaissance,1,150737
Exploits,1,150738
Fuzzers,1,150739
Normal,0,150740
Exploits,1,150741
Normal,0,150742
Fuzzers,1,150743
Generic,1,150744
Exploits,1,150745
DoS,1,150746
Normal,0,150747
Normal,0,150748
Exploits,1,150749
Normal,0,150750
Normal,0,150751
DoS,1,150752
Generic,1,150753
Normal,0,150754
Reconnaissance,1,150755
Generic,1,150756
Fuzzers,1,150757
Normal,0,150758
Generic,1,150759
Exploits,1,150760
Generic,1,150761
Exploits,1,150762
Exploits,1,150763
Generic,1,150764
Fuzzers,1,150765
Normal,0,150766
DoS,1,150767
Generic,1,150768
Exploits,1,150769
Normal,0,150770
Normal,0,150771
DoS,1,150772
Fuzzers,1,150773
Fuzzers,1,150774
Generic,1,150775
Normal,0,150776
Generic,1,150777
Generic,1,150778
DoS,1,150779
Normal,0,150780
Generic,1,150781
Generic,1,150782
Normal,0,150783
Normal,0,150784
Exploits,1,150785
Exploits,1,150786
Reconnaissance,1,150787
Exploits,1,150788
Generic,1,150789
Normal,0,150790
Normal,0,150791
Generic,1,150792
Generic,1,150793
Exploits,1,150794
Normal,0,150795
Generic,1,150796
Fuzzers,1,150797
Exploits,1,150798
Generic,1,150799
Normal,0,150800
Exploits,1,150801
Generic,1,150802
DoS,1,150803
Normal,0,150804
Normal,0,150805
Generic,1,150806
Fuzzers,1,150807
Generic,1,150808
Fuzzers,1,150809
Generic,1,150810
Analysis,1,150811
DoS,1,150812
Generic,1,150813
Fuzzers,1,150814
Normal,0,150815
Fuzzers,1,150816
DoS,1,150817
Normal,0,150818
DoS,1,150819
Reconnaissance,1,150820
Generic,1,150821
Generic,1,150822
Exploits,1,150823
Generic,1,150824
Normal,0,150825
Generic,1,150826
Exploits,1,150827
DoS,1,150828
Fuzzers,1,150829
Exploits,1,150830
Normal,0,150831
Generic,1,150832
Normal,0,150833
Normal,0,150834
DoS,1,150835
Fuzzers,1,150836
DoS,1,150837
Exploits,1,150838
Fuzzers,1,150839
Exploits,1,150840
Generic,1,150841
Normal,0,150842
Exploits,1,150843
Generic,1,150844
Normal,0,150845
DoS,1,150846
Generic,1,150847
Normal,0,150848
Generic,1,150849
Generic,1,150850
Exploits,1,150851
Fuzzers,1,150852
Fuzzers,1,150853
Generic,1,150854
Generic,1,150855
Generic,1,150856
Generic,1,150857
Reconnaissance,1,150858
Generic,1,150859
Fuzzers,1,150860
Normal,0,150861
Generic,1,150862
Fuzzers,1,150863
Exploits,1,150864
Fuzzers,1,150865
Exploits,1,150866
Exploits,1,150867
Fuzzers,1,150868
Reconnaissance,1,150869
Generic,1,150870
Generic,1,150871
Normal,0,150872
Normal,0,150873
Reconnaissance,1,150874
Exploits,1,150875
Exploits,1,150876
Generic,1,150877
Fuzzers,1,150878
Normal,0,150879
Fuzzers,1,150880
Exploits,1,150881
Fuzzers,1,150882
Generic,1,150883
Normal,0,150884
Normal,0,150885
Exploits,1,150886
Normal,0,150887
Normal,0,150888
DoS,1,150889
Generic,1,150890
Normal,0,150891
Normal,0,150892
Normal,0,150893
Analysis,1,150894
Fuzzers,1,150895
Normal,0,150896
Generic,1,150897
Exploits,1,150898
Generic,1,150899
Normal,0,150900
Reconnaissance,1,150901
Exploits,1,150902
Exploits,1,150903
Fuzzers,1,150904
Generic,1,150905
Fuzzers,1,150906
Normal,0,150907
Reconnaissance,1,150908
Generic,1,150909
Shellcode,1,150910
Exploits,1,150911
DoS,1,150912
Exploits,1,150913
Normal,0,150914
Generic,1,150915
Normal,0,150916
Exploits,1,150917
Fuzzers,1,150918
Normal,0,150919
Reconnaissance,1,150920
Analysis,1,150921
Normal,0,150922
Generic,1,150923
Normal,0,150924
Fuzzers,1,150925
Normal,0,150926
Generic,1,150927
Generic,1,150928
Fuzzers,1,150929
Generic,1,150930
Exploits,1,150931
Generic,1,150932
Normal,0,150933
DoS,1,150934
Exploits,1,150935
Generic,1,150936
Generic,1,150937
Normal,0,150938
Generic,1,150939
Normal,0,150940
Fuzzers,1,150941
Exploits,1,150942
Fuzzers,1,150943
Generic,1,150944
Exploits,1,150945
Exploits,1,150946
Fuzzers,1,150947
DoS,1,150948
Worms,1,150949
Reconnaissance,1,150950
Generic,1,150951
Normal,0,150952
Exploits,1,150953
Generic,1,150954
Exploits,1,150955
Analysis,1,150956
Exploits,1,150957
Normal,0,150958
DoS,1,150959
DoS,1,150960
Normal,0,150961
Normal,0,150962
Generic,1,150963
Normal,0,150964
Normal,0,150965
Exploits,1,150966
Exploits,1,150967
Normal,0,150968
Generic,1,150969
Normal,0,150970
Generic,1,150971
Normal,0,150972
Generic,1,150973
Reconnaissance,1,150974
Normal,0,150975
Exploits,1,150976
Generic,1,150977
Normal,0,150978
Generic,1,150979
Fuzzers,1,150980
Normal,0,150981
DoS,1,150982
Reconnaissance,1,150983
Generic,1,150984
Normal,0,150985
Fuzzers,1,150986
DoS,1,150987
Exploits,1,150988
Fuzzers,1,150989
Normal,0,150990
Normal,0,150991
Generic,1,150992
Normal,0,150993
Normal,0,150994
Generic,1,150995
Normal,0,150996
Normal,0,150997
Exploits,1,150998
Fuzzers,1,150999
Normal,0,151000
Generic,1,151001
Normal,0,151002
Exploits,1,151003
Exploits,1,151004
Exploits,1,151005
Exploits,1,151006
DoS,1,151007
Normal,0,151008
Normal,0,151009
Normal,0,151010
Exploits,1,151011
Generic,1,151012
Generic,1,151013
Fuzzers,1,151014
Generic,1,151015
Generic,1,151016
DoS,1,151017
Exploits,1,151018
Fuzzers,1,151019
Exploits,1,151020
Normal,0,151021
Exploits,1,151022
Normal,0,151023
Generic,1,151024
Generic,1,151025
Reconnaissance,1,151026
Analysis,1,151027
Normal,0,151028
Exploits,1,151029
Normal,0,151030
Normal,0,151031
Generic,1,151032
Exploits,1,151033
Exploits,1,151034
Exploits,1,151035
Fuzzers,1,151036
Exploits,1,151037
Normal,0,151038
Analysis,1,151039
Generic,1,151040
Fuzzers,1,151041
Normal,0,151042
Exploits,1,151043
Fuzzers,1,151044
Generic,1,151045
Generic,1,151046
Normal,0,151047
Generic,1,151048
Generic,1,151049
Reconnaissance,1,151050
Fuzzers,1,151051
Generic,1,151052
Fuzzers,1,151053
Exploits,1,151054
Normal,0,151055
Generic,1,151056
Normal,0,151057
Normal,0,151058
Fuzzers,1,151059
Generic,1,151060
Normal,0,151061
Reconnaissance,1,151062
Generic,1,151063
Generic,1,151064
Normal,0,151065
Normal,0,151066
Generic,1,151067
Exploits,1,151068
Reconnaissance,1,151069
Generic,1,151070
Generic,1,151071
Normal,0,151072
Exploits,1,151073
Reconnaissance,1,151074
Reconnaissance,1,151075
Exploits,1,151076
Generic,1,151077
Generic,1,151078
Reconnaissance,1,151079
Normal,0,151080
Fuzzers,1,151081
Exploits,1,151082
Generic,1,151083
Generic,1,151084
Normal,0,151085
Generic,1,151086
Reconnaissance,1,151087
Generic,1,151088
Exploits,1,151089
Exploits,1,151090
Normal,0,151091
Generic,1,151092
Normal,0,151093
Generic,1,151094
Generic,1,151095
Exploits,1,151096
Generic,1,151097
Exploits,1,151098
Fuzzers,1,151099
Exploits,1,151100
Analysis,1,151101
Exploits,1,151102
Normal,0,151103
Fuzzers,1,151104
DoS,1,151105
Generic,1,151106
DoS,1,151107
Generic,1,151108
Fuzzers,1,151109
DoS,1,151110
Reconnaissance,1,151111
Fuzzers,1,151112
Normal,0,151113
Normal,0,151114
DoS,1,151115
Normal,0,151116
Exploits,1,151117
Reconnaissance,1,151118
Fuzzers,1,151119
Normal,0,151120
Normal,0,151121
Normal,0,151122
Normal,0,151123
Normal,0,151124
Generic,1,151125
Generic,1,151126
Normal,0,151127
Normal,0,151128
Normal,0,151129
Normal,0,151130
Normal,0,151131
Generic,1,151132
Normal,0,151133
Normal,0,151134
Exploits,1,151135
Reconnaissance,1,151136
Exploits,1,151137
Normal,0,151138
Exploits,1,151139
Generic,1,151140
Fuzzers,1,151141
Fuzzers,1,151142
Exploits,1,151143
Normal,0,151144
Generic,1,151145
Normal,0,151146
Generic,1,151147
Analysis,1,151148
Normal,0,151149
Normal,0,151150
Normal,0,151151
Normal,0,151152
Exploits,1,151153
Generic,1,151154
Generic,1,151155
Reconnaissance,1,151156
Normal,0,151157
Generic,1,151158
Normal,0,151159
Generic,1,151160
Exploits,1,151161
Normal,0,151162
Exploits,1,151163
Exploits,1,151164
Fuzzers,1,151165
Normal,0,151166
Shellcode,1,151167
Normal,0,151168
Exploits,1,151169
Reconnaissance,1,151170
Normal,0,151171
Exploits,1,151172
Generic,1,151173
Generic,1,151174
Exploits,1,151175
Normal,0,151176
Reconnaissance,1,151177
Exploits,1,151178
Exploits,1,151179
Normal,0,151180
Generic,1,151181
DoS,1,151182
Normal,0,151183
Exploits,1,151184
Fuzzers,1,151185
Normal,0,151186
Generic,1,151187
Normal,0,151188
Exploits,1,151189
Normal,0,151190
Normal,0,151191
Normal,0,151192
Normal,0,151193
Normal,0,151194
Backdoor,1,151195
Normal,0,151196
Normal,0,151197
Reconnaissance,1,151198
Exploits,1,151199
Normal,0,151200
Exploits,1,151201
Fuzzers,1,151202
Exploits,1,151203
DoS,1,151204
Generic,1,151205
Normal,0,151206
Generic,1,151207
Generic,1,151208
Exploits,1,151209
Analysis,1,151210
Generic,1,151211
DoS,1,151212
Exploits,1,151213
Exploits,1,151214
Normal,0,151215
Generic,1,151216
Normal,0,151217
Exploits,1,151218
Normal,0,151219
Normal,0,151220
Normal,0,151221
Generic,1,151222
Exploits,1,151223
Exploits,1,151224
Normal,0,151225
Analysis,1,151226
Normal,0,151227
Exploits,1,151228
Generic,1,151229
Exploits,1,151230
Normal,0,151231
Reconnaissance,1,151232
Fuzzers,1,151233
Normal,0,151234
Generic,1,151235
Reconnaissance,1,151236
Generic,1,151237
Exploits,1,151238
Normal,0,151239
Fuzzers,1,151240
Exploits,1,151241
Exploits,1,151242
Generic,1,151243
Reconnaissance,1,151244
Normal,0,151245
Backdoor,1,151246
Reconnaissance,1,151247
Normal,0,151248
Generic,1,151249
Generic,1,151250
Exploits,1,151251
Fuzzers,1,151252
Normal,0,151253
Exploits,1,151254
Normal,0,151255
DoS,1,151256
Fuzzers,1,151257
DoS,1,151258
DoS,1,151259
Generic,1,151260
Generic,1,151261
Fuzzers,1,151262
Generic,1,151263
Exploits,1,151264
Exploits,1,151265
Generic,1,151266
Reconnaissance,1,151267
Generic,1,151268
DoS,1,151269
Normal,0,151270
DoS,1,151271
Exploits,1,151272
Normal,0,151273
Generic,1,151274
DoS,1,151275
Fuzzers,1,151276
DoS,1,151277
Generic,1,151278
Normal,0,151279
Exploits,1,151280
Normal,0,151281
DoS,1,151282
Generic,1,151283
Normal,0,151284
Fuzzers,1,151285
Normal,0,151286
Exploits,1,151287
Normal,0,151288
Normal,0,151289
Generic,1,151290
Exploits,1,151291
Normal,0,151292
Reconnaissance,1,151293
Generic,1,151294
Generic,1,151295
Normal,0,151296
Normal,0,151297
Exploits,1,151298
Generic,1,151299
Normal,0,151300
Generic,1,151301
Exploits,1,151302
Generic,1,151303
Normal,0,151304
Normal,0,151305
Generic,1,151306
Generic,1,151307
Normal,0,151308
Exploits,1,151309
Reconnaissance,1,151310
Fuzzers,1,151311
Generic,1,151312
Fuzzers,1,151313
Normal,0,151314
Generic,1,151315
Normal,0,151316
Reconnaissance,1,151317
Normal,0,151318
Exploits,1,151319
Normal,0,151320
Generic,1,151321
Exploits,1,151322
Normal,0,151323
Normal,0,151324
Generic,1,151325
DoS,1,151326
Generic,1,151327
Exploits,1,151328
DoS,1,151329
Fuzzers,1,151330
Reconnaissance,1,151331
Normal,0,151332
Normal,0,151333
Normal,0,151334
Normal,0,151335
Normal,0,151336
Normal,0,151337
Generic,1,151338
Generic,1,151339
Normal,0,151340
Normal,0,151341
Normal,0,151342
Reconnaissance,1,151343
DoS,1,151344
Normal,0,151345
DoS,1,151346
Exploits,1,151347
Generic,1,151348
Generic,1,151349
Normal,0,151350
Normal,0,151351
DoS,1,151352
Generic,1,151353
Exploits,1,151354
